film_id,film_name,theme,theme_id,weight
43635,The Sterile Cuckoo,College Life,D  1522,5
43635,The Sterile Cuckoo,First Love,D  1491,5
43635,The Sterile Cuckoo,Opposites Attract,D  1490,5
43635,The Sterile Cuckoo,Sexual Awakening,D  1505,5
21396410,Twenty Feet From Stardom,Musician's Life,D  1653,5
68652,The Sting,Cons and Scams,D  1607,7
68652,The Sting,Dishonor Among Thieves,D  1712,5
9450,The Sting II,Cons and Scams,D  1607,5
9450,The Sting II,Gambling,D  1498,5
9450,The Sting II,Boxers,D  1518,4
20912651,About Time,Time Travel,D  1455,5
321594,A Stolen Life,Assumed Identities,D  1405,5
321594,A Stolen Life,Twins and Lookalikes,D  1408,5
20991920,The Patience Stone,Crumbling Marriages,D  1506,5
1220703,Stop the World---I Want to Get Off,Ladder to the Top,D  1399,5
406806,Beethoven's 2nd,Man's Best Friend,D  1495,5
1215145,The Story of Adele H,Unrequited Love,D  1552,9
1215145,The Story of Adele H,Self-Destructive Romance,D  1487,8
1215299,The Story of Dr. Wassell,Doctors and Patients,D  1500,7
1215299,The Story of Dr. Wassell,Race Against Time,D  1432,7
1215299,The Story of Dr. Wassell,Underdogs,D  1426,6
1215299,The Story of Dr. Wassell,Great Battles,D  1561,4
53299,The Story of Louis Pasteur,Finding the Cure,D  1507,5
4196989,The Story of the Weeping Camel,Obsessive Quests,D  1546,5
32547,The Story of Three Loves,Dancer's Life,D  1400,5
32547,The Story of Three Loves,Haunted By the Past,D  1404,5
3758049,Straight from the Heart,Opposites Attract,D  1490,5
2513171,The Straight Story,Redemption,D  1587,6
2513171,The Straight Story,Golden Years,D  2233,5
2513171,The Straight Story,Journey of Self-Discovery,D  1667,5
2513171,The Straight Story,Sibling Relationships,D  1624,2
71978,Strange Invaders,Evil Aliens,D  1542,8
71978,Strange Invaders,Race Against Time,D  1432,8
71978,Strange Invaders,Keeping a Secret,D  3184,3
18744898,Strange Fruit,Race Relations,D  1579,5
18744898,Strange Fruit,Social Injustice,D  1508,5
53301,The Strange Love of Martha Ivers,Haunted By the Past,D  1404,7
53301,The Strange Love of Martha Ivers,Self-Destructive Romance,D  1487,6
53301,The Strange Love of Martha Ivers,Dangerous Attraction,D  1526,5
53301,The Strange Love of Martha Ivers,Love Triangles,D  1492,5
19958828,Strangers No More,Political Unrest,D  1610,5
19958828,Strangers No More,Teachers and Students,D  1614,5
25007,Strangers On a Train,Dangerous Friends,D  1571,7
25007,Strangers On a Train,Perfect Crime,D  1549,7
25007,Strangers On a Train,Double Life,D  1446,5
1220743,Strategic Air Command,War in the Sky,D  1560,7
1220743,Strategic Air Command,Baseball Players,D  1517,3
19313996,The Adventures of Tintin,Members of the Press,D  1643,5
19313996,The Adventures of Tintin,Priceless Artifacts and Prized Objects,D  3237,5
309976,The Stratton Story,Baseball Players,D  1517,5
309976,The Stratton Story,Living With Disability,D  1513,5
8905098,Straw Dogs,Dangerous Friends,D  1571,7
8905098,Straw Dogs,Rape & Sexual Abuse,D  2240,7
8905098,Straw Dogs,Out For Revenge,D  1719,5
8905098,Straw Dogs,Small-Town Life,D  1652,3
1233684,Strawberry and Chocolate,Unlikely Friendships,D  1770,5
53307,The Strawberry Blonde,Faltering Friendships,D  1593,5
53307,The Strawberry Blonde,Out For Revenge,D  1719,5
53307,The Strawberry Blonde,Miscarriage of Justice,D  1557,3
21743062,The Wolf of Wall Street,Rise and Fall Stories,D  1635,8
21743062,The Wolf of Wall Street,Hotshots,D  3240,7
21743062,The Wolf of Wall Street,Office Politics,D  1391,6
21743062,The Wolf of Wall Street,Work Ethics,D  1640,5
1215184,Street Angel,Bohemian Life,D  1428,5
1215184,Street Angel,Circuses & Carnivals,D  1692,5
5402630,Street Fight,Fighting the System,D  1503,5
5402630,Street Fight,On the Campaign Trail,D  1395,5
5402630,Street Fight,Race Relations,D  1579,5
1215827,Street Smart,Members of the Press,D  1643,5
1215827,Street Smart,Prostitutes,D  1594,5
375320,A Streetcar Named Desire,Southern Gothic,D  1672,7
375320,A Streetcar Named Desire,Crumbling Marriages,D  1506,4
375320,A Streetcar Named Desire,Sibling Relationships,D  1624,3
16391,Strike Up the Band,Ladder to the Top,D  1399,5
16391,Strike Up the Band,Musician's Life,D  1653,5
2466455,Stuart Little,Adoption,D  2765,5
2466455,Stuart Little,Mischievous Children,D  1497,5
2466455,Stuart Little,Opposites Attract,D  1490,5
2466455,Stuart Little,Talking Animals,D  1494,5
20255249,Trouble with the Curve,Baseball Players,D  1517,5
20255249,Trouble with the Curve,Fathers and Daughters,D  1616,5
20255249,Trouble with the Curve,Unlikely Friendships,D  1770,5
166273,The Stunt Man,Mind Games,D  1609,8
166273,The Stunt Man,Assumed Identities,D  1405,7
166273,The Stunt Man,Fish Out of Water,D  1422,6
166273,The Stunt Man,Boss from Hell,D  3226,5
166273,The Stunt Man,Journey of Self-Discovery,D  1667,5
225495,The Subject Was Roses,Alcoholism,D  1375,6
225495,The Subject Was Roses,Fathers and Sons,D  1617,6
225495,The Subject Was Roses,Generation Gap,D  1381,6
225495,The Subject Was Roses,Home From the War,D  1462,4
1220860,Sudden Fear,Woman In Jeopardy,D  1443,7
73655,"Suddenly, Last Summer",Doctors and Patients,D  1500,7
73655,"Suddenly, Last Summer",Southern Gothic,D  1672,7
73655,"Suddenly, Last Summer",Wrongly Committed,D  1611,7
73655,"Suddenly, Last Summer",Haunted By the Past,D  1404,6
73655,"Suddenly, Last Summer",Mothers and Sons,D  1618,4
18769097,East of Suez,Interracial/Cross-Cultural Romance,D  1493,5
18769097,East of Suez,Race Relations,D  1579,5
234549,The Fighting Sullivans,Sibling Relationships,D  1624,6
234549,The Fighting Sullivans,Life on the Homefront,D  1461,5
234549,The Fighting Sullivans,Military Life,D  1543,5
302832,Summer and Smoke,Love Triangles,D  1492,5
288769,Summer of '42,Age Disparity Romance,D  1553,7
288769,Summer of '42,First Love,D  1491,7
288769,Summer of '42,Big Break,D  3248,5
288769,Summer of '42,Coping With Puberty [k],D  2254,5
288769,Summer of '42,Sexual Awakening,D  1505,5
288769,Summer of '42,Life on the Homefront,D  1461,4
5433012,Summer Storm,Questioning Sexuality,D  2257,7
5433012,Summer Storm,Culture Clash,D  1411,5
5433012,Summer Storm,High School Life,D  1431,5
5433012,Summer Storm,Journey of Self-Discovery,D  1667,5
3122,"Summer Wishes, Winter Dreams",Mothers and Daughters,D  1615,5
16151,In the Good Old Summertime,Battle of the Sexes,D  1686,5
16151,In the Good Old Summertime,Mistaken Identities,D  1406,5
16151,In the Good Old Summertime,Opposites Attract,D  1490,5
16151,In the Good Old Summertime,Workplace Romance,D  1621,5
30549,Sun Valley Serenade,Musician's Life,D  1653,7
30549,Sun Valley Serenade,Workplace Romance,D  1621,7
30549,Sun Valley Serenade,Dancer's Life,D  1400,6
30549,Sun Valley Serenade,Opposites Attract,D  1490,6
1215570,Sunday Bloody Sunday,Love Triangles,D  1492,5
1215572,Sundays and Cybele,Unlikely Friendships,D  1770,5
1215572,Sundays and Cybele,Haunted By the Past,D  1404,4
374212,The Sundowners,Foibles of Marriage,D  1707,5
374212,The Sundowners,Wanderlust,D  1711,5
374212,The Sundowners,Starting Over,D  1599,4
15578750,Sunflower,Fathers and Sons,D  1617,6
15578750,Sunflower,Coming Home,D  3188,5
15578750,Sunflower,Life in the Arts,D  1467,4
1215230,Sunrise,Romantic Betrayal,D  1386,7
1215230,Sunrise,Femmes Fatales,D  1548,5
1215230,Sunrise,Love Triangles,D  1492,4
10881,Sunrise at Campobello,Living With Disability,D  1513,6
10881,Sunrise at Campobello,Rise To Power,D  1597,6
10881,Sunrise at Campobello,Heads of State,D  3018,5
19867797,Gangster Squad,Task Forces,D  3139,8
19867797,Gangster Squad,Rogue Cops,D  1479,7
19867797,Gangster Squad,Criminal's Revenge,D  1577,6
19867797,Gangster Squad,Police Corruption,D  1595,5
4220183,Before Sunset,Lovers Reunited,D  1620,8
4220183,Before Sunset,Brief Encounters,D  1584,7
4220183,Before Sunset,Thirtysomething Life,D  2237,6
4220183,Before Sunset,Writer's Life,D  1581,3
1215865,Sunset Boulevard,All Washed Up,D  1555,4
1215865,Sunset Boulevard,Writer's Life,D  1581,3
171698,The Sunshine Boys,Faltering Friendships,D  1593,7
171698,The Sunshine Boys,Actor's Life,D  1556,5
171698,The Sunshine Boys,All Washed Up,D  1555,5
171698,The Sunshine Boys,Feuds,D  3233,5
20654166,The Secret Life of Walter Mitty,Fantasy Life,D  1668,5
20654166,The Secret Life of Walter Mitty,Obsessive Quests,D  1546,5
20654166,The Secret Life of Walter Mitty,Priceless Artifacts and Prized Objects,D  3237,5
5794242,Superman Returns,Assumed Identities,D  1405,5
5794242,Superman Returns,Heroic Mission,D  1630,5
5794242,Superman Returns,Righting the Wronged,D  1631,5
5794242,Superman Returns,Assumed Identities,D  1405,5
5794242,Superman Returns,Heroic Mission,D  1630,5
5794242,Superman Returns,Righting the Wronged,D  1631,5
5794242,Superman Returns,Assumed Identities,D  1405,5
5794242,Superman Returns,Heroic Mission,D  1630,5
5794242,Superman Returns,Righting the Wronged,D  1631,5
6796101,Surf's Up,Surfing,D  3074,5
127258,Susan Slept Here,Love Triangles,D  1492,5
127258,Susan Slept Here,Writer's Life,D  1581,5
18707448,Suzanne Farrell: Elusive Muse,Dancer's Life,D  1400,5
18707448,Suzanne Farrell: Elusive Muse,Life in the Arts,D  1467,5
32105,Suzy,Love Triangles,D  1492,5
32105,Suzy,Women During Wartime,D  1562,5
1217697,Svengali,Mentors,D  3236,5
1217697,Svengali,Mind Games,D  1609,5
1217697,Svengali,Musician's Life,D  1653,5
1221913,The Swarm,Race Against Time,D  1432,5
1221913,The Swarm,When Animals Attack,D  1447,5
7504788,Sweeney Todd: The Demon Barber of Fleet Street,Serial Killers,D  1440,7
7504788,Sweeney Todd: The Demon Barber of Fleet Street,Assumed Identities,D  1405,5
7504788,Sweeney Todd: The Demon Barber of Fleet Street,Cannibals,D  1534,5
7504788,Sweeney Todd: The Demon Barber of Fleet Street,Out For Revenge,D  1719,5
2540781,Sweet and Lowdown,Musician's Life,D  1653,5
2540781,Sweet and Lowdown,Musician's Life,D  1653,5
353475,Sweet Bird of Youth,Southern Gothic,D  1672,5
162900,Sweet Charity,Looking For Love,D  1704,7
162900,Sweet Charity,Opposites Attract,D  1490,4
21840,Sweet Dreams,Musician's Life,D  1653,7
21840,Sweet Dreams,Crumbling Marriages,D  1506,5
318049,The Sweet Hereafter,Haunted By the Past,D  1404,7
318049,The Sweet Hereafter,Fathers and Daughters,D  1616,6
318049,The Sweet Hereafter,Death of a Child,D  1679,5
318049,The Sweet Hereafter,Redemption,D  1587,4
318049,The Sweet Hereafter,Infidelity,D  1486,3
53324,Sweethearts,Actor's Life,D  1556,5
53324,Sweethearts,Actor's Life,D  1556,5
1221930,"Swing High, Swing Low",Alcoholism,D  1375,5
1221930,"Swing High, Swing Low",Rise and Fall Stories,D  1635,5
35642,Swing Shift,Life on the Homefront,D  1461,6
35642,Swing Shift,Infidelity,D  1486,5
35642,Swing Shift,Women During Wartime,D  1562,5
35642,Swing Shift,Women's Friendship,D  1623,5
177905,Swing Time,Otherwise Engaged,D  1488,5
177905,Swing Time,Wedding Bells,D  1417,5
20531756,The LEGO Movie,Chosen One,D  3150,5
20531756,The LEGO Movie,Fantasy Lands,D  1798,5
20531756,The LEGO Movie,Heroic Mission,D  1630,5
1229748,Swiss Family Robinson,Stranded,D  1468,5
4002386,Finding Nemo,Fathers and Sons,D  1617,9
4002386,Finding Nemo,Getting Along [k],D  2244,8
4002386,Finding Nemo,Finding a Way Back Home,D  1680,6
4002386,Finding Nemo,Daring Rescues,D  1376,5
4002386,Finding Nemo,Heroic Mission,D  1630,5
4002386,Finding Nemo,Body Image and Self-Esteem,D  2248,4
514972,The Sword in the Stone,Crowned Heads,D  1642,5
514972,The Sword in the Stone,Knights and Ladies,D  1469,5
514972,The Sword in the Stone,Wizards and Magicians,D  1737,5
4357815,The Polar Express,Fantasy Lands,D  1798,5
4357815,The Polar Express,Journey of Self-Discovery,D  1667,5
5135280,Syriana,Political Corruption,D  1596,7
5135280,Syriana,Political Unrest,D  1610,6
5135280,Syriana,Office Politics,D  1391,5
5135280,Syriana,Terrorism,D  1434,5
5135280,Syriana,Assassination Plots,D  1435,4
21329957,Syrup,Work Ethics,D  1640,5
2473768,Tumbleweeds,Mothers and Daughters,D  1615,8
2473768,Tumbleweeds,Single Parents,D  1592,8
2473768,Tumbleweeds,Starting Over,D  1599,8
2473768,Tumbleweeds,Parenthood,D  1415,6
2473768,Tumbleweeds,Domestic Abuse,D  1384,2
1216389,T-Men,Going Undercover,D  1478,8
1216389,T-Men,Cons and Scams,D  1607,5
287099,Tobacco Road,Class Differences,D  1412,5
287099,Tobacco Road,Eccentric Families,D  1418,5
287099,Tobacco Road,Fighting the System,D  1503,5
1218128,"Take a Letter, Darling",Workplace Romance,D  1621,7
16047,Take the High Ground,Military Life,D  1543,6
16047,Take the High Ground,Love Triangles,D  1492,4
295471,A Tale of Two Cities,Heroic Mission,D  1630,5
295471,A Tale of Two Cities,Unrequited Love,D  1552,5
2540037,The Talented Mr. Ripley,Assumed Identities,D  1405,7
2540037,The Talented Mr. Ripley,Americans Abroad,D  1427,6
2540037,The Talented Mr. Ripley,Dangerous Friends,D  1571,5
2540037,The Talented Mr. Ripley,Serial Killers,D  1440,5
2540037,The Talented Mr. Ripley,Class Differences,D  1412,4
2540037,The Talented Mr. Ripley,Unrequited Love,D  1552,3
1218136,Tales of Hoffmann,Looking For Love,D  1704,5
1218136,Tales of Hoffmann,Nothing Goes Right,D  1410,5
62124,Talk of the Town,Love Triangles,D  1492,7
62124,Talk of the Town,Miscarriage of Justice,D  1557,5
3860452,Talk to Her,Unrequited Love,D  1552,7
3860452,Talk to Her,Starting Over,D  1599,6
3860452,Talk to Her,Self-Destructive Romance,D  1487,5
1217970,The Taming of the Shrew,Battle of the Sexes,D  1686,5
1221968,Tammy and the Bachelor,Class Differences,D  1412,5
1221968,Tammy and the Bachelor,Fish Out of Water,D  1422,5
1221968,Tammy and the Bachelor,Opposites Attract,D  1490,5
1212024,Last Tango in Paris,Haunted By the Past,D  1404,5
1212024,Last Tango in Paris,Self-Destructive Romance,D  1487,5
1212024,Last Tango in Paris,Haunted By the Past,D  1404,5
1212024,Last Tango in Paris,Self-Destructive Romance,D  1487,5
1222327,The Tanks Are Coming,Great Battles,D  1561,5
1222327,The Tanks Are Coming,Heroic Mission,D  1630,5
1217767,Plains of Battle,Fathers and Sons,D  1617,5
2579909,Tarzan,Opposites Attract,D  1490,5
2579909,Tarzan,Survival in the Wilderness,D  1499,5
457493,Task Force,War in the Sky,D  1560,5
3284989,The Taste of Others,Fish Out of Water,D  1422,5
3284989,The Taste of Others,Opposites Attract,D  1490,5
3284989,The Taste of Others,Servants and Employers,D  1413,5
2071,Taxi Driver,Assassination Plots,D  1435,7
2071,Taxi Driver,Obsessive Quests,D  1546,6
2071,Taxi Driver,Inner City Blues,D  1401,5
2071,Taxi Driver,Prostitutes,D  1594,5
2071,Taxi Driver,Unrequited Love,D  1552,3
7564448,Taxi to the Dark Side,Murder Investigations,D  1768,5
3901177,The Hunted,Lone Wolves,D  1628,5
3901177,The Hunted,Military Life,D  1543,5
3901177,The Hunted,Murder Investigations,D  1768,5
1217998,Teacher's Pet,Members of the Press,D  1643,5
1217998,Teacher's Pet,Opposites Attract,D  1490,5
1217998,Teacher's Pet,Teachers and Students,D  1614,5
19980794,Ted,Toys Come to Life,D  1792,5
19980794,Ted,Wishes Come True,D  1741,5
502438,Easy Rider,Wanderlust,D  1711,6
502438,Easy Rider,Dropping Out,D  3251,5
502438,Easy Rider,Dangerous Friends,D  1571,4
22009175,"Like Father, Like Son",Fathers and Sons,D  1617,5
22009175,"Like Father, Like Son",Switched at Birth,D  1409,5
1216437,Teenage Rebel,Mothers and Daughters,D  1615,5
18766439,The Tell-Tale Heart,Mental Illness,D  2143,5
18766439,The Tell-Tale Heart,Murder Investigations,D  1768,5
21803414,American Hustle,Cons and Scams,D  1607,5
21803414,American Hustle,Going Undercover,D  1478,5
14708374,The Tempest,Curses and Spells,D  3246,5
14708374,The Tempest,Living In Exile,D  3187,5
14708374,The Tempest,Mothers and Daughters,D  1615,5
14708374,The Tempest,Mythical Creatures,D  1793,5
14708374,The Tempest,Wizards and Magicians,D  1737,5
14708374,The Tempest,Curses and Spells,D  3246,5
14708374,The Tempest,Living In Exile,D  3187,5
14708374,The Tempest,Mothers and Daughters,D  1615,5
14708374,The Tempest,Mythical Creatures,D  1793,5
14708374,The Tempest,Wizards and Magicians,D  1737,5
18706285,K's Choice: 10 - 1993 > 2003 - Ten Years Of,Musician's Life,D  1653,5
225482,Knights of the Round Table,Knights and Ladies,D  1469,5
1216452,Tender Is the Night,Alcoholism,D  1375,5
1216452,Tender Is the Night,Americans Abroad,D  1427,5
1216452,Tender Is the Night,Crumbling Marriages,D  1506,5
1216452,Tender Is the Night,Doctors and Patients,D  1500,5
356153,Tender Mercies,Redemption,D  1587,7
356153,Tender Mercies,Starting Over,D  1599,6
356153,Tender Mercies,Alcoholism,D  1375,5
356153,Tender Mercies,All Washed Up,D  1555,3
22570247,Winter's Tale,Facing Death,D  3185,5
1218014,The Tender Trap,Wedding Bells,D  1417,7
1218014,The Tender Trap,Mind Games,D  1609,6
1218014,The Tender Trap,Obsessive Quests,D  1546,6
1218014,The Tender Trap,Playing the Field,D  1703,6
134055,Tequila Sunrise,Drug Trade,D  1476,5
134055,Tequila Sunrise,Love Triangles,D  1492,5
18725939,Retrato de Teresa,Crumbling Marriages,D  1506,5
18725939,Retrato de Teresa,Infidelity,D  1486,3
55394,Terminator 2: Judgment Day,Robots and Androids,D  1538,6
55394,Terminator 2: Judgment Day,End of the World,D  1619,5
55394,Terminator 2: Judgment Day,Heroic Mission,D  1630,5
55394,Terminator 2: Judgment Day,Metamorphosis,D  3258,5
55394,Terminator 2: Judgment Day,Time Travel,D  1455,4
1221402,Hotel Terminus: The Life and Times of Klaus Barbie,Crimes Against Humanity,D  1463,5
1201,Terms of Endearment,Mothers and Daughters,D  1615,7
1201,Terms of Endearment,Eccentric Families,D  1418,6
1201,Terms of Endearment,Battling Illness,D  1389,4
1201,Terms of Endearment,Infidelity,D  1486,4
1201,Terms of Endearment,Dying Young,D  1387,3
1201,Terms of Endearment,Opposites Attract,D  1490,3
1227323,Tess,Class Differences,D  1412,5
1227323,Tess,Innocence Lost,D  1377,5
